N,M,id,E,maxIter,eta,runtime(s)
8192,47104,224,0,5120000,0.25,0.253621
8192,47104,225,0,5120000,0.25,0.248276
8192,47104,226,0,5120000,0.25,0.196113
8192,47104,227,0,5120000,0.25,0.222456
8192,47104,228,0,5120000,0.25,0.15265
8192,47104,229,0,5120000,0.25,0.179847
8192,47104,230,0,5120000,0.25,0.228517
8192,47104,231,0,5120000,0.25,0.202657
8192,47104,232,0,5120000,0.25,0.173243
8192,47104,233,0,5120000,0.25,0.189154
8192,47104,234,0,5120000,0.25,0.185374
8192,47104,235,0,5120000,0.25,0.20746
8192,47104,236,0,5120000,0.25,0.261639
8192,47104,237,0,5120000,0.25,0.183148
8192,47104,238,0,5120000,0.25,0.244562
8192,47104,239,0,5120000,0.25,0.157571
8192,47104,240,0,5120000,0.25,0.236543
8192,47104,241,0,5120000,0.25,0.182501
8192,47104,242,0,5120000,0.25,0.21587
8192,47104,243,0,5120000,0.25,0.162034
8192,47104,244,0,5120000,0.25,0.204542
8192,47104,245,0,5120000,0.25,0.188074
8192,47104,246,0,5120000,0.25,0.233994
8192,47104,247,0,5120000,0.25,0.188215
8192,47104,248,0,5120000,0.25,0.176267
8192,47104,249,0,5120000,0.25,0.246202
8192,47104,250,0,5120000,0.25,0.232949
8192,47104,251,0,5120000,0.25,0.195752
8192,47104,252,0,5120000,0.25,0.21221
8192,47104,253,0,5120000,0.25,0.194541
8192,47104,254,0,5120000,0.25,0.200983
8192,47104,255,0,5120000,0.25,0.237252
8192,47104,256,0,5120000,0.25,0.235026
8192,47104,257,0,5120000,0.25,0.16464
8192,47104,258,0,5120000,0.25,0.180462
8192,47104,259,0,5120000,0.25,0.187535
8192,47104,260,0,5120000,0.25,0.22247
8192,47104,261,0,5120000,0.25,0.164404
8192,47104,262,0,5120000,0.25,0.244828
8192,47104,263,0,5120000,0.25,0.184144
8192,47104,264,0,5120000,0.25,0.286154
8192,47104,265,0,5120000,0.25,0.15617
8192,47104,266,0,5120000,0.25,0.276329
8192,47104,267,0,5120000,0.25,0.207379
8192,47104,268,0,5120000,0.25,0.186356
8192,47104,269,0,5120000,0.25,0.184268
8192,47104,270,0,5120000,0.25,0.20157
8192,47104,271,0,5120000,0.25,0.193579
8192,47104,272,0,5120000,0.25,0.147383
8192,47104,273,0,5120000,0.25,0.308569
8192,47104,274,0,5120000,0.25,0.214566
8192,47104,275,0,5120000,0.25,0.182366
8192,47104,276,0,5120000,0.25,0.261155
8192,47104,277,0,5120000,0.25,0.216356
8192,47104,278,0,5120000,0.25,0.16762
8192,47104,279,0,5120000,0.25,0.175154
8192,47104,280,0,5120000,0.25,0.171176
8192,47104,281,0,5120000,0.25,0.20435
8192,47104,282,0,5120000,0.25,0.155087
8192,47104,283,0,5120000,0.25,0.233306
8192,47104,284,0,5120000,0.25,0.252788
8192,47104,285,0,5120000,0.25,0.273547
8192,47104,286,0,5120000,0.25,0.194556
8192,47104,287,0,5120000,0.25,0.217316
8192,47104,288,0,5120000,0.25,0.221829
8192,47104,289,0,5120000,0.25,0.250995
8192,47104,290,0,5120000,0.25,0.188914
8192,47104,291,0,5120000,0.25,0.183481
8192,47104,292,0,5120000,0.25,0.199359
8192,47104,293,0,5120000,0.25,0.219382
8192,47104,294,0,5120000,0.25,0.256395
8192,47104,295,0,5120000,0.25,0.197768
8192,47104,296,0,5120000,0.25,0.198055
8192,47104,297,0,5120000,0.25,0.21845
8192,47104,298,0,5120000,0.25,0.186795
8192,47104,299,0,5120000,0.25,0.173269
8192,47104,300,0,5120000,0.25,0.155337
8192,47104,301,0,5120000,0.25,0.18387
8192,47104,302,0,5120000,0.25,0.169382
8192,47104,303,0,5120000,0.25,0.221605
8192,47104,304,0,5120000,0.25,0.276034
8192,47104,305,0,5120000,0.25,0.158647
8192,47104,306,0,5120000,0.25,0.208373
8192,47104,307,0,5120000,0.25,0.23523
8192,47104,308,0,5120000,0.25,0.177905
8192,47104,309,0,5120000,0.25,0.193222
8192,47104,310,0,5120000,0.25,0.254651
8192,47104,311,0,5120000,0.25,0.177445
8192,47104,312,0,5120000,0.25,0.245381
8192,47104,313,0,5120000,0.25,0.222172
8192,47104,314,0,5120000,0.25,0.2394
8192,47104,315,0,5120000,0.25,0.185107
8192,47104,316,0,5120000,0.25,0.183665
8192,47104,317,0,5120000,0.25,0.170645
8192,47104,318,0,5120000,0.25,0.217892
8192,47104,319,0,5120000,0.25,0.230562
8192,47104,320,0,5120000,0.25,0.241837
8192,47104,321,0,5120000,0.25,0.241696
8192,47104,322,0,5120000,0.25,0.201065
8192,47104,323,0,5120000,0.25,0.249294
8192,47104,324,0,5120000,0.25,0.192923
8192,47104,325,0,5120000,0.25,0.197661
8192,47104,326,0,5120000,0.25,0.175577
8192,47104,327,0,5120000,0.25,0.198029
8192,47104,328,0,5120000,0.25,0.266956
8192,47104,329,0,5120000,0.25,0.232421
8192,47104,330,0,5120000,0.25,0.177434
8192,47104,331,0,5120000,0.25,0.184175
8192,47104,332,0,5120000,0.25,0.13851
8192,47104,333,0,5120000,0.25,0.236504
8192,47104,334,0,5120000,0.25,0.170753
8192,47104,335,0,5120000,0.25,0.16348
8192,47104,336,0,5120000,0.25,0.260876
8192,47104,337,0,5120000,0.25,0.288117
8192,47104,338,0,5120000,0.25,0.209342
8192,47104,339,0,5120000,0.25,0.287825
8192,47104,340,0,5120000,0.25,0.200824
8192,47104,341,0,5120000,0.25,0.177796
8192,47104,342,0,5120000,0.25,0.253806
8192,47104,343,0,5120000,0.25,0.231208
8192,47104,344,0,5120000,0.25,0.257736
8192,47104,345,0,5120000,0.25,0.233456
8192,47104,346,0,5120000,0.25,0.201231
8192,47104,347,0,5120000,0.25,0.184765
8192,47104,348,0,5120000,0.25,0.185462
8192,47104,349,0,5120000,0.25,0.223857
8192,47104,350,0,5120000,0.25,0.205026
8192,47104,351,0,5120000,0.25,0.207824
8192,47104,352,0,5120000,0.25,0.229086
8192,47104,353,0,5120000,0.25,0.224475
8192,47104,354,0,5120000,0.25,0.178128
8192,47104,355,0,5120000,0.25,0.214729
8192,47104,356,0,5120000,0.25,0.187207
8192,47104,357,0,5120000,0.25,0.196837
8192,47104,358,0,5120000,0.25,0.216819
8192,47104,359,0,5120000,0.25,0.197619
8192,47104,360,0,5120000,0.25,0.213064
8192,47104,361,0,5120000,0.25,0.196359
8192,47104,362,0,5120000,0.25,0.20872
8192,47104,363,0,5120000,0.25,0.193833
8192,47104,364,0,5120000,0.25,0.178004
8192,47104,365,0,5120000,0.25,0.208896
8192,47104,366,0,5120000,0.25,0.194765
8192,47104,367,0,5120000,0.25,0.240711
8192,47104,368,0,5120000,0.25,0.226883
8192,47104,369,0,5120000,0.25,0.283344
8192,47104,370,0,5120000,0.25,0.271764
8192,47104,371,0,5120000,0.25,0.184765
8192,47104,372,0,5120000,0.25,0.178489
8192,47104,373,0,5120000,0.25,0.237337
8192,47104,374,0,5120000,0.25,0.198472
8192,47104,375,0,5120000,0.25,0.281611
8192,47104,376,0,5120000,0.25,0.240014
8192,47104,377,0,5120000,0.25,0.169469
8192,47104,378,0,5120000,0.25,0.23784
8192,47104,379,0,5120000,0.25,0.284677
8192,47104,380,0,5120000,0.25,0.166327
8192,47104,381,0,5120000,0.25,0.246908
8192,47104,382,0,5120000,0.25,0.252934
8192,47104,383,0,5120000,0.25,0.159148
8192,47104,384,0,5120000,0.25,0.215824
8192,47104,385,0,5120000,0.25,0.174037
8192,47104,386,0,5120000,0.25,0.187288
8192,47104,387,0,5120000,0.25,0.193432
8192,47104,388,0,5120000,0.25,0.216073
8192,47104,389,0,5120000,0.25,0.219943
8192,47104,390,0,5120000,0.25,0.233946
8192,47104,391,0,5120000,0.25,0.208289
8192,47104,392,0,5120000,0.25,0.188964
8192,47104,393,0,5120000,0.25,0.265646
8192,47104,394,0,5120000,0.25,0.160089
8192,47104,395,0,5120000,0.25,0.172295
8192,47104,396,0,5120000,0.25,0.248848
8192,47104,397,0,5120000,0.25,0.221
8192,47104,398,0,5120000,0.25,0.247094
8192,47104,399,0,5120000,0.25,0.161786
8192,47104,400,0,5120000,0.25,0.210957
8192,48742,1,0,5120000,0.25,0.497386
8192,48742,2,0,5120000,0.25,0.411624
8192,48742,3,0,5120000,0.25,0.294124
8192,48742,4,0,5120000,0.25,0.483351
8192,48742,5,0,5120000,0.25,0.341476
8192,48742,6,0,5120000,0.25,0.459478
8192,48742,7,0,5120000,0.25,0.444534
8192,48742,8,0,5120000,0.25,0.363782
8192,48742,9,0,5120000,0.25,0.671351
8192,48742,10,0,5120000,0.25,0.552579
8192,48742,11,0,5120000,0.25,0.402118
8192,48742,12,0,5120000,0.25,0.692429
8192,48742,13,0,5120000,0.25,0.53135
8192,48742,14,0,5120000,0.25,0.615674
8192,48742,15,0,5120000,0.25,0.434458
8192,48742,16,0,5120000,0.25,0.424804
8192,48742,17,0,5120000,0.25,0.626537
8192,48742,18,0,5120000,0.25,0.382387
8192,48742,19,0,5120000,0.25,0.40988
8192,48742,20,0,5120000,0.25,0.441084
8192,48742,21,0,5120000,0.25,0.500808
8192,48742,22,0,5120000,0.25,0.478893
8192,48742,23,0,5120000,0.25,0.387736
8192,48742,24,0,5120000,0.25,0.532491
8192,48742,25,0,5120000,0.25,0.527998
8192,48742,26,0,5120000,0.25,0.527913
8192,48742,27,0,5120000,0.25,0.396642
8192,48742,28,0,5120000,0.25,0.639217
8192,48742,29,0,5120000,0.25,0.542084
8192,48742,30,0,5120000,0.25,0.407921
8192,48742,31,0,5120000,0.25,0.542814
8192,48742,32,0,5120000,0.25,0.58785
8192,48742,33,0,5120000,0.25,0.613595
8192,48742,34,0,5120000,0.25,0.433286
8192,48742,35,0,5120000,0.25,0.52007
8192,48742,36,0,5120000,0.25,0.490976
8192,48742,37,0,5120000,0.25,0.531643
8192,48742,38,0,5120000,0.25,0.733661
8192,48742,39,0,5120000,0.25,0.598851
8192,48742,40,0,5120000,0.25,0.478012
8192,48742,41,0,5120000,0.25,0.502338
8192,48742,42,0,5120000,0.25,0.515454
8192,48742,43,0,5120000,0.25,0.467657
8192,48742,44,0,5120000,0.25,0.658237
8192,48742,45,0,5120000,0.25,0.497021
8192,48742,46,0,5120000,0.25,0.4833
8192,48742,47,0,5120000,0.25,0.506377
8192,48742,48,0,5120000,0.25,0.608605
8192,48742,49,0,5120000,0.25,0.42017
8192,48742,50,0,5120000,0.25,0.360464
8192,48742,51,0,5120000,0.25,0.445241
8192,48742,52,0,5120000,0.25,0.459057
8192,48742,53,0,5120000,0.25,0.399729
8192,48742,54,0,5120000,0.25,0.326998
8192,48742,55,0,5120000,0.25,0.525168
8192,48742,56,0,5120000,0.25,0.512788
8192,48742,57,0,5120000,0.25,0.667588
8192,48742,58,0,5120000,0.25,0.509573
8192,48742,59,0,5120000,0.25,0.426116
8192,48742,60,0,5120000,0.25,0.644303
8192,48742,61,0,5120000,0.25,0.520318
8192,48742,62,0,5120000,0.25,0.464053
8192,48742,63,0,5120000,0.25,0.553329
8192,48742,64,0,5120000,0.25,0.338893
8192,48742,65,0,5120000,0.25,0.362559
8192,48742,66,0,5120000,0.25,0.70208
8192,48742,67,0,5120000,0.25,0.629162
8192,48742,68,0,5120000,0.25,0.596137
8192,48742,69,0,5120000,0.25,0.541176
8192,48742,70,0,5120000,0.25,0.326435
8192,48742,71,0,5120000,0.25,0.490263
8192,48742,72,0,5120000,0.25,0.448583
8192,48742,73,0,5120000,0.25,0.547277
8192,48742,74,0,5120000,0.25,0.417604
8192,48742,75,0,5120000,0.25,0.500073
8192,48742,76,0,5120000,0.25,0.49122
8192,48742,77,0,5120000,0.25,0.596972
8192,48742,78,0,5120000,0.25,0.494798
8192,48742,79,0,5120000,0.25,0.442699
8192,48742,80,0,5120000,0.25,0.541682
8192,48742,81,0,5120000,0.25,0.399745
8192,48742,82,0,5120000,0.25,0.501954
8192,48742,83,0,5120000,0.25,0.629028
8192,48742,84,0,5120000,0.25,0.639567
8192,48742,85,0,5120000,0.25,0.67839
8192,48742,86,0,5120000,0.25,0.387212
8192,48742,87,0,5120000,0.25,0.489599
8192,48742,88,0,5120000,0.25,0.41402
8192,48742,89,0,5120000,0.25,0.403218
8192,48742,90,0,5120000,0.25,0.48342
8192,48742,91,0,5120000,0.25,0.410926
8192,48742,92,0,5120000,0.25,0.558443
8192,48742,93,0,5120000,0.25,0.447493
8192,48742,94,0,5120000,0.25,0.598207
8192,48742,95,0,5120000,0.25,0.746625
8192,48742,96,0,5120000,0.25,0.470213
8192,48742,97,0,5120000,0.25,0.501147
8192,48742,98,0,5120000,0.25,0.409731
8192,48742,99,0,5120000,0.25,0.488979
8192,48742,100,0,5120000,0.25,0.758071
8192,48742,101,0,5120000,0.25,0.671386
8192,48742,102,0,5120000,0.25,0.344596
8192,48742,103,0,5120000,0.25,0.405958
8192,48742,104,0,5120000,0.25,0.490076
8192,48742,105,0,5120000,0.25,0.58664
8192,48742,106,0,5120000,0.25,0.577594
8192,48742,107,0,5120000,0.25,0.602234
8192,48742,108,0,5120000,0.25,0.561778
8192,48742,109,0,5120000,0.25,0.47956
8192,48742,110,0,5120000,0.25,0.342939
8192,48742,111,0,5120000,0.25,0.331434
8192,48742,112,0,5120000,0.25,0.588217
8192,48742,113,0,5120000,0.25,0.398633
8192,48742,114,0,5120000,0.25,0.326148
8192,48742,115,0,5120000,0.25,0.625002
8192,48742,116,0,5120000,0.25,0.481257
8192,48742,117,0,5120000,0.25,0.566241
8192,48742,118,0,5120000,0.25,0.549775
8192,48742,119,0,5120000,0.25,0.612426
8192,48742,120,0,5120000,0.25,0.460614
8192,48742,121,0,5120000,0.25,0.313516
8192,48742,122,0,5120000,0.25,0.389203
8192,48742,123,0,5120000,0.25,0.517001
8192,48742,124,0,5120000,0.25,0.547504
8192,48742,125,0,5120000,0.25,0.474217
8192,48742,126,0,5120000,0.25,0.591404
8192,48742,127,0,5120000,0.25,0.61929
8192,48742,128,0,5120000,0.25,0.572421
8192,48742,129,0,5120000,0.25,0.624023
8192,48742,130,0,5120000,0.25,0.442079
8192,48742,131,0,5120000,0.25,0.496619
8192,48742,132,0,5120000,0.25,0.554525
8192,48742,133,0,5120000,0.25,0.360905
8192,48742,134,0,5120000,0.25,0.383035
8192,48742,135,0,5120000,0.25,0.72161
8192,48742,136,0,5120000,0.25,0.518091
8192,48742,137,0,5120000,0.25,0.362859
8192,48742,138,0,5120000,0.25,0.458721
8192,48742,139,0,5120000,0.25,0.69579
8192,48742,140,0,5120000,0.25,0.601181
8192,48742,141,0,5120000,0.25,0.489559
8192,48742,142,0,5120000,0.25,0.538522
8192,48742,143,0,5120000,0.25,0.594188
8192,48742,144,0,5120000,0.25,0.436362
8192,48742,145,0,5120000,0.25,0.687624
8192,48742,146,0,5120000,0.25,0.334885
8192,48742,147,0,5120000,0.25,0.419685
8192,48742,148,0,5120000,0.25,0.415459
8192,48742,149,0,5120000,0.25,0.420587
8192,48742,150,0,5120000,0.25,0.543714
8192,48742,151,0,5120000,0.25,0.53883
8192,48742,152,0,5120000,0.25,0.317254
8192,48742,153,0,5120000,0.25,0.777539
8192,48742,154,0,5120000,0.25,0.61986
8192,48742,155,0,5120000,0.25,0.605437
8192,48742,156,0,5120000,0.25,0.663263
8192,48742,157,0,5120000,0.25,0.469411
8192,48742,158,0,5120000,0.25,0.891318
8192,48742,159,0,5120000,0.25,0.60074
8192,48742,160,0,5120000,0.25,0.5779
8192,48742,161,0,5120000,0.25,0.417854
8192,48742,162,0,5120000,0.25,0.512732
8192,48742,163,0,5120000,0.25,0.610016
8192,48742,164,0,5120000,0.25,0.397635
8192,48742,165,0,5120000,0.25,0.386964
8192,48742,166,0,5120000,0.25,0.549979
8192,48742,167,0,5120000,0.25,0.614557
8192,48742,168,0,5120000,0.25,0.561731
8192,48742,169,0,5120000,0.25,0.333655
8192,48742,170,0,5120000,0.25,0.476542
8192,48742,171,0,5120000,0.25,0.410525
8192,48742,172,0,5120000,0.25,0.378635
8192,48742,173,0,5120000,0.25,0.399856
8192,48742,174,0,5120000,0.25,0.395022
8192,48742,175,0,5120000,0.25,0.592751
8192,48742,176,0,5120000,0.25,0.628924
8192,48742,177,0,5120000,0.25,0.396023
8192,48742,178,0,5120000,0.25,0.511492
8192,48742,179,0,5120000,0.25,0.435704
8192,48742,180,0,5120000,0.25,0.419405
8192,48742,181,0,5120000,0.25,0.526835
8192,48742,182,0,5120000,0.25,0.663137
8192,48742,183,0,5120000,0.25,0.384893
8192,48742,184,0,5120000,0.25,0.450042
8192,48742,185,0,5120000,0.25,0.569714
8192,48742,186,0,5120000,0.25,0.466412
8192,48742,187,0,5120000,0.25,0.409437
8192,48742,188,0,5120000,0.25,0.491216
8192,48742,189,0,5120000,0.25,0.530683
8192,48742,190,0,5120000,0.25,0.587947
8192,48742,191,0,5120000,0.25,0.583577
8192,48742,192,0,5120000,0.25,0.468436
8192,48742,193,0,5120000,0.25,0.522426
8192,48742,194,0,5120000,0.25,0.556885
8192,48742,195,0,5120000,0.25,0.458931
8192,48742,196,0,5120000,0.25,0.384998
8192,48742,197,0,5120000,0.25,0.392095
8192,48742,198,0,5120000,0.25,0.378213
8192,48742,199,0,5120000,0.25,0.452561
8192,48742,200,0,5120000,0.25,0.659468
8192,48742,201,0,5120000,0.25,0.778841
8192,48742,202,0,5120000,0.25,0.431048
8192,48742,203,0,5120000,0.25,0.542355
8192,48742,204,0,5120000,0.25,0.340169
8192,48742,205,0,5120000,0.25,0.426256
8192,48742,206,0,5120000,0.25,0.602831
8192,48742,207,0,5120000,0.25,0.628695
8192,48742,208,0,5120000,0.25,0.418246
8192,48742,209,0,5120000,0.25,0.446425
8192,48742,210,0,5120000,0.25,0.556971
8192,48742,211,0,5120000,0.25,0.61281
8192,48742,212,0,5120000,0.25,0.59239
8192,48742,213,0,5120000,0.25,0.657224
8192,48742,214,0,5120000,0.25,0.415667
8192,48742,215,0,5120000,0.25,0.349775
8192,48742,216,0,5120000,0.25,0.559341
8192,48742,217,0,5120000,0.25,0.429922
8192,48742,218,0,5120000,0.25,0.529295
8192,48742,219,0,5120000,0.25,0.723598
8192,48742,220,0,5120000,0.25,0.314368
8192,48742,221,0,5120000,0.25,0.358822
8192,48742,222,0,5120000,0.25,0.414465
8192,48742,223,0,5120000,0.25,0.493507
8192,48742,224,0,5120000,0.25,0.348135
8192,48742,225,0,5120000,0.25,0.488065
8192,48742,226,0,5120000,0.25,0.555577
8192,48742,227,0,5120000,0.25,0.487812
8192,48742,228,0,5120000,0.25,0.558222
8192,48742,229,0,5120000,0.25,0.363092
8192,48742,230,0,5120000,0.25,0.653518
8192,48742,231,0,5120000,0.25,0.507244
8192,48742,232,0,5120000,0.25,0.608965
8192,48742,233,0,5120000,0.25,0.510159
8192,48742,234,0,5120000,0.25,0.529186
8192,48742,235,0,5120000,0.25,0.527555
8192,48742,236,0,5120000,0.25,0.623217
8192,48742,237,0,5120000,0.25,0.417923
8192,48742,238,0,5120000,0.25,0.381263
8192,48742,239,0,5120000,0.25,0.584771
8192,48742,240,0,5120000,0.25,0.541467
8192,48742,241,0,5120000,0.25,0.434835
8192,48742,242,0,5120000,0.25,0.496206
8192,48742,243,0,5120000,0.25,0.449424
8192,48742,244,0,5120000,0.25,0.650521
8192,48742,245,0,5120000,0.25,0.531268
8192,48742,246,0,5120000,0.25,0.46574
8192,48742,247,0,5120000,0.25,0.528251
8192,48742,248,0,5120000,0.25,0.508236
8192,48742,249,0,5120000,0.25,0.400537
8192,48742,250,0,5120000,0.25,0.538462
8192,48742,251,0,5120000,0.25,0.633068
8192,48742,252,0,5120000,0.25,0.494405
8192,48742,253,0,5120000,0.25,0.598328
8192,48742,254,0,5120000,0.25,0.471221
8192,48742,255,0,5120000,0.25,0.393238
8192,48742,256,0,5120000,0.25,0.602288
8192,48742,257,0,5120000,0.25,0.410296
8192,48742,258,0,5120000,0.25,0.426032
8192,48742,259,0,5120000,0.25,0.356759
8192,48742,260,0,5120000,0.25,0.586896
8192,48742,261,0,5120000,0.25,0.472986
8192,48742,262,0,5120000,0.25,0.566751
8192,48742,263,0,5120000,0.25,0.376928
8192,48742,264,0,5120000,0.25,0.497355
8192,48742,265,0,5120000,0.25,0.505499
8192,48742,266,0,5120000,0.25,0.502936
8192,48742,267,0,5120000,0.25,0.412771
8192,48742,268,0,5120000,0.25,0.379899
8192,48742,269,0,5120000,0.25,0.659036
8192,48742,270,0,5120000,0.25,0.719268
8192,48742,271,0,5120000,0.25,0.681199
8192,48742,272,0,5120000,0.25,0.47909
8192,48742,273,0,5120000,0.25,0.516285
8192,48742,274,0,5120000,0.25,0.764903
8192,48742,275,0,5120000,0.25,0.544825
8192,48742,276,0,5120000,0.25,0.427061
8192,48742,277,0,5120000,0.25,0.440218
8192,48742,278,0,5120000,0.25,0.381762
8192,48742,279,0,5120000,0.25,0.406734
8192,48742,280,0,5120000,0.25,0.36504
8192,48742,281,0,5120000,0.25,0.691556
8192,48742,282,0,5120000,0.25,0.438256
8192,48742,283,0,5120000,0.25,0.586863
8192,48742,284,0,5120000,0.25,0.878473
8192,48742,285,0,5120000,0.25,0.496421
8192,48742,286,0,5120000,0.25,0.329705
8192,48742,287,0,5120000,0.25,0.431111
8192,48742,288,0,5120000,0.25,0.520465
8192,48742,289,0,5120000,0.25,0.623436
8192,48742,290,0,5120000,0.25,0.507373
8192,48742,291,0,5120000,0.25,0.416952
8192,48742,292,0,5120000,0.25,0.536295
8192,48742,293,0,5120000,0.25,0.714913
8192,48742,294,0,5120000,0.25,0.427809
8192,48742,295,0,5120000,0.25,0.506448
8192,48742,296,0,5120000,0.25,0.511225
8192,48742,297,0,5120000,0.25,0.526065
8192,48742,298,0,5120000,0.25,0.566365
8192,48742,299,0,5120000,0.25,0.42628
8192,48742,300,0,5120000,0.25,0.403491
8192,48742,301,0,5120000,0.25,0.665935
8192,48742,302,0,5120000,0.25,0.689401
8192,48742,303,0,5120000,0.25,0.560981
8192,48742,304,0,5120000,0.25,0.536081
8192,48742,305,0,5120000,0.25,0.371661
8192,48742,306,0,5120000,0.25,0.551875
8192,48742,307,0,5120000,0.25,0.520758
8192,48742,308,0,5120000,0.25,0.594475
8192,48742,309,0,5120000,0.25,0.420417
8192,48742,310,0,5120000,0.25,0.462255
8192,48742,311,0,5120000,0.25,0.406604
8192,48742,312,0,5120000,0.25,0.705203
8192,48742,313,0,5120000,0.25,0.481213
8192,48742,314,0,5120000,0.25,0.412509
8192,48742,315,0,5120000,0.25,0.861738
8192,48742,316,0,5120000,0.25,0.624413
8192,48742,317,0,5120000,0.25,0.570052
8192,48742,318,0,5120000,0.25,0.442436
8192,48742,319,0,5120000,0.25,0.520903
8192,48742,320,0,5120000,0.25,0.577487
8192,48742,321,0,5120000,0.25,0.38241
8192,48742,322,0,5120000,0.25,0.449731
8192,48742,323,0,5120000,0.25,0.428067
8192,48742,324,0,5120000,0.25,0.42259
8192,48742,325,0,5120000,0.25,0.624978
8192,48742,326,0,5120000,0.25,0.38317
8192,48742,327,0,5120000,0.25,0.477468
8192,48742,328,0,5120000,0.25,0.407908
8192,48742,329,0,5120000,0.25,0.419806
8192,48742,330,0,5120000,0.25,0.408414
8192,48742,331,0,5120000,0.25,0.462064
8192,48742,332,0,5120000,0.25,0.35903
8192,48742,333,0,5120000,0.25,0.528871
8192,48742,334,0,5120000,0.25,0.428164
8192,48742,335,0,5120000,0.25,0.512531
8192,48742,336,0,5120000,0.25,0.441994
8192,48742,337,0,5120000,0.25,0.392485
8192,48742,338,0,5120000,0.25,0.518797
8192,48742,339,0,5120000,0.25,0.646556
8192,48742,340,0,5120000,0.25,0.382269
8192,48742,341,0,5120000,0.25,0.403553
8192,48742,342,0,5120000,0.25,0.62438
8192,48742,343,0,5120000,0.25,0.701436
8192,48742,344,0,5120000,0.25,0.454418
8192,48742,345,0,5120000,0.25,0.425412
8192,48742,346,0,5120000,0.25,0.385079
8192,48742,347,0,5120000,0.25,0.495845
8192,48742,348,0,5120000,0.25,0.613052
8192,48742,349,0,5120000,0.25,0.528057
8192,48742,350,0,5120000,0.25,0.475397
8192,48742,351,0,5120000,0.25,0.320302
8192,48742,352,0,5120000,0.25,0.405854
8192,48742,353,0,5120000,0.25,0.386299
8192,48742,354,0,5120000,0.25,0.494751
8192,48742,355,0,5120000,0.25,0.56412
8192,48742,356,0,5120000,0.25,0.506791
8192,48742,357,0,5120000,0.25,0.422985
8192,48742,358,0,5120000,0.25,0.416005
8192,48742,359,0,5120000,0.25,0.5903
8192,48742,360,0,5120000,0.25,0.46655
8192,48742,361,0,5120000,0.25,0.603438
8192,48742,362,0,5120000,0.25,0.541717
8192,48742,363,0,5120000,0.25,0.723659
8192,48742,364,0,5120000,0.25,0.458936
8192,48742,365,0,5120000,0.25,0.367309
8192,48742,366,0,5120000,0.25,0.42606
8192,48742,367,0,5120000,0.25,0.458117
8192,48742,368,0,5120000,0.25,0.508056
8192,48742,369,0,5120000,0.25,0.476042
8192,48742,370,0,5120000,0.25,0.509044
8192,48742,371,0,5120000,0.25,0.50527
8192,48742,372,0,5120000,0.25,0.52069
8192,48742,373,0,5120000,0.25,0.595325
8192,48742,374,0,5120000,0.25,0.466323
8192,48742,375,0,5120000,0.25,0.612272
8192,48742,376,0,5120000,0.25,0.325182
8192,48742,377,0,5120000,0.25,0.584479
8192,48742,378,0,5120000,0.25,0.627693
8192,48742,379,0,5120000,0.25,0.720751
8192,48742,380,0,5120000,0.25,0.28489
8192,48742,381,0,5120000,0.25,0.487286
8192,48742,382,0,5120000,0.25,0.417192
8192,48742,383,0,5120000,0.25,0.494035
8192,48742,384,0,5120000,0.25,0.330577
8192,48742,385,0,5120000,0.25,0.532096
8192,48742,386,0,5120000,0.25,0.776109
8192,48742,387,0,5120000,0.25,0.392546
8192,48742,388,0,5120000,0.25,0.339223
8192,48742,389,0,5120000,0.25,0.823191
8192,48742,390,0,5120000,0.25,0.437257
8192,48742,391,0,5120000,0.25,0.523226
8192,48742,392,0,5120000,0.25,0.6249
8192,48742,393,0,5120000,0.25,0.480223
8192,48742,394,0,5120000,0.25,0.283658
8192,48742,395,0,5120000,0.25,0.355574
8192,48742,396,0,5120000,0.25,0.375464
8192,48742,397,0,5120000,0.25,0.479395
8192,48742,398,0,5120000,0.25,0.455368
8192,48742,399,0,5120000,0.25,0.560729
8192,48742,400,0,5120000,0.25,0.731083
8192,50381,1,0,5120000,0.25,1.17363
8192,50381,2,0,5120000,0.25,1.57451
8192,50381,3,0,5120000,0.25,2.41518
8192,50381,4,0,5120000,0.25,0.904932
8192,50381,5,0,5120000,0.25,1.72266
8192,50381,6,0,5120000,0.25,1.34392
8192,50381,7,0,5120000,0.25,1.49035
8192,50381,8,0,5120000,0.25,1.12591
8192,50381,9,0,5120000,0.25,1.32621
8192,50381,10,0,5120000,0.25,1.82952
8192,50381,11,0,5120000,0.25,2.27723
8192,50381,12,0,5120000,0.25,1.16889
8192,50381,13,0,5120000,0.25,1.55445
8192,50381,14,0,5120000,0.25,1.19941
8192,50381,15,0,5120000,0.25,1.445
8192,50381,16,0,5120000,0.25,1.01349
8192,50381,17,0,5120000,0.25,1.5855
8192,50381,18,0,5120000,0.25,1.30566
8192,50381,19,0,5120000,0.25,2.10312
8192,50381,20,0,5120000,0.25,3.19691
8192,50381,21,0,5120000,0.25,1.26162
8192,50381,22,0,5120000,0.25,1.66834
8192,50381,23,0,5120000,0.25,2.74231
8192,50381,24,0,5120000,0.25,2.65827
8192,50381,25,0,5120000,0.25,1.70566
8192,50381,26,0,5120000,0.25,1.83059
8192,50381,27,0,5120000,0.25,1.09353
8192,50381,28,0,5120000,0.25,1.22296
8192,50381,29,0,5120000,0.25,1.80625
8192,50381,30,0,5120000,0.25,2.01129
